person_id,event_id,event_name,date
63137,5124,"                -- from the Brown Security Crime Prevention Pamphlet
",2018-04-02
63137,9177,"one.
",2017-12-18
63137,1599,"                -- Dorothy Parker
",2017-04-16
61095,842,"Got Mole problems?
",2017-08-12
60708,1143,dplyr City Concert,2017-04-16
60708,1143,dplyr City Concert,2018-04-03
60708,1143,dplyr City Concert,2017-02-07
14216,3046,"Do what comes naturally now.  Seethe and fume and throw a tantrum.
",2017-12-24
31360,4993,"        the dark leaks out.
",2017-01-04
79081,8622,"        This person must be fired.
",2017-10-01
88730,3915,"
",2017-10-01
88730,5468,"I don't do booze,
",2018-04-02
88730,8826,"Don't hate yourself in the morning -- sleep till noon.
",2017-09-14
41288,4682,"Acids stain you;
",2018-01-31
41288,9310,"        And masculine urgin's,
",2017-08-14
69174,1673,">from the sun; there's a large meteor blocking transmission; or someone
",2017-11-13
69174,5030,"1st customer: ""I'll have tea.""
",2018-01-28
69174,5715,"Who ate a green apple and died.
",2017-11-18
29966,5784,"Triple-Iso-Bifurcated-Krypton-Gate-MOS process...""
",2017-10-08
56235,241,"They're only trying to make me LOOK paranoid!
",2017-11-01
56235,1623,"Steinbach's Guideline for Systems Programming
",2018-02-28
56235,8034,"life.
",2017-04-29
59798,2633,"        If you hit two keys on the typewriter, the one you don't want
",2017-11-11
41051,2110,"the morning.
",2017-05-19
35702,3213,"        Support your right to bare arms!
",2017-10-07
35702,8521,"Why did the Roman Empire collapse?  What is the Latin for office
",2017-03-05
72661,9832,"As I was passing Project MAC,
",2018-01-03
74131,6589,"                -- Henry Kissinger
",2018-02-16
74131,9250,"
",2017-01-20
13637,124,"                -- Clint Eastwood
",2017-02-09
13637,2668,"Q: How many Oregonians does it take to screw in a light bulb?
",2018-01-07
13637,8759,"If we do not change our direction we are likely to end up where we are
",2018-01-22
47724,4195,"Whenever you find that you are on the side of the majority, it is time
",2017-01-13
47724,2558,"                even.
",2018-04-11
47724,5396,"                -- John Ciardi
",2018-02-12
75068,3841,"""That must be wonderful!  I don't understand it at all.""
",2017-11-09
75068,7929,"headed.
",2017-12-09
75068,4951,"Condense soup, not books!
",2018-03-11
75612,5648,"Modern man is the missing link between apes and human beings.
",2017-04-16
75612,6999,"Today is the tomorrow you worried about yesterday
",2017-01-22
75612,6148,"Imagination is the one weapon in the war against reality.
",2018-01-07
35643,6127,"busy worrying over what you are thinking about them.
",2018-01-21
35643,9126,"                -- Walt Kelly
",2017-03-31
35643,2910,"Fourth Law of Applied Terror:
",2017-07-15
58574,5628,"this sort of trash.
",2017-10-22
66697,8316,"Steinbach's Guideline for Systems Programming
",2018-04-26
50965,5966,"Tomorrow will be canceled due to lack of interest.
",2017-10-09
50965,6993,"Psychiatrists say that one out of four people are mentally ill.  Check
",2017-03-24
52570,3745,"System/3!  System/3!
",2018-04-13
52570,8010,"Consultants are mystical people who ask a company for a number and then
",2017-07-21
35017,811,"I really hate this damned machine
",2017-07-05
35017,9310,"        Oh, dear, where can the matter be
",2017-03-09
98356,5270,"        And masculine urgin's,
",2017-10-16
98356,8421,"Slang is language that takes off its coat, spits on its hands, and goes
",2018-01-22
64401,1649,"100 blocks of crud on the disk!
",2018-03-09
64401,5478,"                -- Fred Allen
",2017-01-28
28282,1290,"Real Programmers don't write in PASCAL, or BLISS, or ADA, or any of those pinko
",2018-01-23
24924,5519,"improve.
",2017-09-30
24924,5362,"                -- Peggy Joyce
",2018-03-05
13369,1190,"FLASH!  Intelligence of mankind decreasing.  Details at ... uh, when
",2017-09-24
13369,610,"You can measure a programmer's perspective by noting his attitude on
",2017-06-21
42504,6178,"None: ""The user can work it out.""
",2017-03-02
57102,6463,"Laetrile is the pits
",2018-03-28
72820,6505,"        stupidity.
",2017-06-30
72820,1701,"                -- Elbert Hubbard
",2017-12-20
69500,793,"A closed mouth gathers no foot.
",2017-11-15
69500,8566,"Good advice is something a man gives when he is too old to set a bad
",2017-02-20
48822,8342,"Xerox does it again and again and again and ...
",2018-04-29
48822,482,"without looking to see whether the seeds move.
",2017-11-11
63393,3046,"Gives us ham and pork and Bacon.
",2017-10-31
63393,3595,"Underlying Principle of Socio-Genetics:
",2018-01-14
63393,3201,"                -- La Rouchefoucauld
",2017-08-18
62860,1859,"totally worthless.
",2018-01-20
36711,9660,"A: Three.  One to screw in the lightbulb and two to fend off all those
",2018-03-03
13241,7401,"of another.
",2017-07-31
13241,8504,"Justice: A decision in your favor.
",2017-08-03
13845,4287,"                -- Walt Kelly
",2017-12-11
13845,6765,"Waiter: ""Two teas.  Which one asked for the clean glass?""
",2017-02-11
13845,3187,"versa.
",2017-10-21
26282,1016,"Take not a single bit!
",2017-08-14
26282,8468,"                -- Albert Einstein
",2017-01-05
26282,7523,"Now and then an innocent person is sent to the legislature.
",2017-02-27
71013,5240,"Stay away from flying saucers today.
",2017-06-07
71013,7894,"                -- Groucho Marx
",2018-02-18
88087,5004,"Ra!  Ra!  Ra!
",2018-04-01
69160,9917,"We wish you a Hare Krishna
",2017-04-05
55335,8498,"        It was a total loss.
",2017-11-26
55335,2365,"Fashion is a form of ugliness so intolerable that we have to alter it
",2017-04-04
89502,4491,"100 blocks of crud!
",2017-01-12
49079,6229,"If the odds are a million to one against something occurring, chances
",2018-02-12
72884,4429,"God isn't dead, he just couldn't find a parking place.
",2017-08-15
72884,8566,"mistake when you make it again.
",2018-02-14
72884,8442,"tickets.
",2017-03-06
75986,2350,"God is a polythiest
",2018-02-10
75986,703,"                -- Bill Hoest
",2017-08-28
45308,2986,"Turnaucka's Law:
",2018-03-22
45308,2958,"        While her lover lamented
",2017-12-04
45308,5593,"Mickey Mouse wears a Spiro Agnew watch.
",2017-07-21
11568,8620,"Worst Vegetable of the Year: The brussels sprout.  This is also the
",2018-04-18
11568,7995,"As of next week, passwords will be entered in Morse code.
",2018-03-25
11568,1675,"God isn't dead, he just couldn't find a parking place.
",2017-08-02
43976,3209,"Cynic: A blackguard whose faulty vision sees things as they are, not as
",2017-05-13
43976,1878,"programmers.
",2018-03-18
37050,712,"slandered.
",2017-08-16
37050,7107,"a cynic's eyes to improve his vision.
",2017-06-13
61881,3209,"get used to it.
",2018-01-20
61881,8504,"Every manifestation had seven symptoms.
",2017-08-15
61881,574,"Every program is a part of some other program, and rarely fits.
",2018-01-20
40431,6178,"The brain is a wonderful organ; it starts working the moment you get up
",2017-07-17
40431,7333,"Help a swallow land at Capistrano.
",2017-02-15
40431,8521,"Fairy Tale: A horror story to prepare children for the newspapers.
",2018-04-25
34269,5415,"Reclaimer, spare that tree!
",2017-07-09
86146,8716,"Good day for a change of scene.  Repaper the bedroom wall.
",2017-01-01
86146,8898,"the computer.
",2017-12-26
86146,1193,"Hail to the sun god
",2017-04-10
18984,8548,"See how it runs!  See how it runs!
",2017-08-20
18984,5157,"and last month in advance.
",2017-10-11
29066,4207,"In a chronodimensional skip.
",2017-12-07
29066,2809,"Bizarreness is the essence of the exotic
",2018-01-18
34620,2433,"How many hardware engineers does it take to change a lightbulb?
",2018-03-25
34620,7333,"
",2017-07-31
90397,6129,SLU ultimate frisbee,2018-05-01
90397,9288,Chipotle,2017-09-26
90397,1360,Squash at Simon Rec Center,2017-03-11
51635,610,"Don't kiss an elephant on the lips today.
",2017-11-29
51635,1200,"Assure us that it must be so.
",2018-01-01
51635,345,"somehow enobled and none dare criticize it.
",2017-01-07
60914,9347,"                -- Winston Churchill
",2017-06-21
60914,2917,"                -- Jules de Gaultier
",2017-01-06
18306,769,"elsewhere.""
",2017-03-01
18306,339,"        Responsibility always exceeds authority.
",2017-04-25
18306,374,"        1.  If reproducibility may be a problem, conduct the test only
",2017-04-05
16232,9469,"this sort of trash.
",2018-03-20
16232,6575,"Earn cash in your spare time -- blackmail your friends.
",2017-09-11
94111,2888,"Re graphics:  A picture is worth 10K words -- but only those to
",2017-10-14
31117,3799,"Real Programmers don't write in PASCAL, or BLISS, or ADA, or any of those pinko
",2017-03-01
31117,6436,"""He was so narrow minded he could see through a keyhole with both
",2017-02-11
31117,4044,"        The strip revolved,
",2017-08-24
22810,2210,"The meek shall inherit the earth -- they are too weak to refuse.
",2017-09-27
25377,4884,"Remember, UNIX spelled backwards is XINU.
",2018-02-06
31191,811,"Things are more like they used to be than they are now.
",2017-06-27
31191,3218,"Whenever you find that you are on the side of the majority, it is time
",2018-03-24
31191,8341,"They also surf who only stand on waves.
",2018-03-24
55810,1193,"                -- Hilaire Belloc
",2017-07-21
68607,6004,"I think that I shall never see
",2017-08-16
94523,622,"Help a swallow land at Capistrano.
",2017-11-04
94523,9335,"handicapped.
",2017-10-28
43994,7637,"The meek shall inherit the earth -- they are too weak to refuse.
",2017-05-17
34498,1104,"
",2017-04-28
10815,1529,"        The strip revolved,
",2017-09-06
70768,493,"                -- Kehlog Albran
",2017-10-26
15758,5091,"Ra!  Ra!  Ra!
",2017-06-28
15758,1163,"Fine day to throw a party.  Throw him as far as you can.
",2017-03-22
15758,4729,"programming.
",2017-03-28
85397,9630,"Whether you can hear it or not
",2017-12-03
85397,1046,"Whenever the literary German dives into a sentence, that is the last
",2017-05-17
59193,9375,"Ducharme's Precept:
",2017-12-13
59193,9934,"                -- Gigo
",2017-10-04
64439,8773,"be hard to understand.
",2017-04-23
64439,493,"this garbage, having passed through a very expensive machine, is
",2017-11-07
24865,7698,"                -- from the Brown Security Crime Prevention Pamphlet
",2017-04-04
24865,9564,"Corollary:
",2017-07-06
74525,1994,"Alimony is a system by which, when two people make a mistake, one of
",2017-01-11
74525,8315,"Velilind's Laws of Experimentation:
",2017-06-07
74525,3750,"Naeser's Law:
",2017-09-07
50835,5468,"FLASH!  Intelligence of mankind decreasing.  Details at ... uh, when
",2017-06-05
60441,3647,"The Universe is laughing behind your back
",2017-11-16
60441,7758,"                -- The Brigader, from Dr. Who
",2017-09-10
54609,4006,"IBM had a PL/I,
",2017-03-04
54609,2207,"                -- Albert Einstein
",2017-05-07
54609,9130,"today.
",2018-02-11
54789,4818,"Duct tape is like the force.  It has a light side, and a dark side, and
",2018-03-18
54789,1066,"USER n.: A programmer who will believe anything you tell him.
",2018-02-12
54789,8864,"Do molecular biologists wear designer genes?
",2018-04-28
91998,8279,"LSD consumes 47 times its weight in excess reality.
",2017-04-29
59746,5778,"nothing.
",2017-09-03
59746,4576,"as afterward.
",2017-09-18
59746,4715,"
",2017-04-09
73829,4915,"        If Murphy's Law can go wrong, it will.
",2017-12-16
73829,8187,"find at least two human errors, including the error of blaming it on
",2017-09-23
73829,537,"be hard to understand.
",2018-03-26
49828,3490,"You cannot kill time without injuring eternity.
",2017-03-03
49828,9246,"Gravity is a myth, the Earth sucks.
",2017-10-13
93532,9681,"Spend extra time on hobby.  Get plenty of rolling papers.
",2018-04-26
93532,2241,"I never fail to convince an audience that the best thing they could do
",2018-03-21
93532,3378,"POP UP, PUSH DOWN, BYTE, BYTE, BYTE!
",2017-07-26
50846,6571,"The billows smooth and bright --
",2018-04-12
50846,6178,"in eucalyptus trees.
",2017-12-22
50846,6815,"Vital papers will demonstrate their vitality by spontaneously moving
",2017-09-16
67393,1194,"        They usually have virgins,
",2017-10-09
89293,6178,"                -- Bert Whitney
",2017-07-28
89293,8176,"                -- Oscar Wilde
",2017-02-27
89293,3484,"None.  The Universe spines the bulb, and the Zen master stays out of
",2017-11-27
79037,7454,"        Its syntax worse than JOSS;
",2017-08-07
68269,7478,"
",2017-01-02
97502,8657,"        other.
",2017-06-26
97502,6965,"        1.  If reproducibility may be a problem, conduct the test only
",2018-04-26
97502,3823,"Important letters which contain no errors will develop errors in the
",2018-03-12
52215,6072,"the little hand is on the ....
",2017-07-08
52215,1056,"""There are three possibilities: Pioneer's solar panel has turned away
",2017-06-13
52215,6447,"        (Waiter exits, returns)
",2018-03-25
39812,2633,"Today is the first day of the rest of the mess
",2018-04-26
39812,9469,"after the age of 12.
",2017-04-19
53265,7130,"the morning.
",2017-03-06
53265,5606,"example.
",2017-06-22
53265,5015,"                -- Oscar Wilde
",2017-04-25
23432,8442,"Nostalgia isn't what it used to be.
",2017-04-28
23432,7862,"The world is coming to an end!  Repent and return those library books!
",2018-01-16
73953,7509,"Surprise due today.  Also the rent.
",2017-06-17
73953,6210,"Never try to outstubborn a cat.
",2017-10-27
73953,3266,"How many Zen masters does it take to screw in a light bulb?
",2017-02-07
16317,3904,"the little hand is on the ....
",2017-12-27
16317,8431,"                -- Anatole France
",2018-02-03
16317,9434,"Who ate a green apple and died.
",2017-10-30
87941,6767,"Never call a man a fool; borrow from him.
",2017-06-19
46224,6184,"there is nothing in it.
",2017-05-19
